
1613,1796,1963,3329,4028,3992,1882,2706,18603 353, 468, 903,1124,1784, 813, 427,2585, 5872
 360, 517, 766,1610,1941, 840, 457,2584, 6491
 391, 507,1045,1311,1661, 795, 447,2585, 6157
 403, 501, 916,1366,1914, 853, 617,2585, 6570
 351, 556,1228,1344,1631, 808, 411,2585, 6329
 348, 483,1029,2123,1788, 830, 460,2584, 7061
 426, 575,1049,2184,1697, 887, 431,2585, 7249
 373, 577, 915,2694,1775, 770, 381,2585, 7485
 397, 489, 772,2252,1574, 926, 413,2585, 6823
 373, 444, 694,1863,1558, 901, 438,2585, 6271
 368, 476, 703,2202,1565, 759, 397,2585, 6470
 376, 439, 630,2416,2437, 790, 424,2585, 7512
 456, 582,1139,2005,2020, 754, 448,2585, 7404
 367, 583,1116,1673,1685, 988, 532,2585, 6944
 355, 521, 960,1857,2680, 836, 417,2585, 7626
 357, 454, 818,1555,2240, 735, 390,2585, 6549
 388, 452, 689,1556,2074, 737, 448,2584, 6344
 353, 492, 619,1353,1734, 781, 390,2584, 5722
 329, 498, 734,1344,1758, 814, 438,2585, 5915
 371, 432, 628,1582,1586, 744, 424,2585, 5767
 421, 516,1017,1594,1559, 819, 410,2584, 6336
 354, 530, 887,1363,1945, 761, 394,2584, 6234
 336, 486, 742,1707,2209, 829, 516,2585, 6825
 413, 470, 771,1520,2295, 913, 479,2585, 6861
 369, 473, 872,1310,2469, 926, 425,2584, 6844
 353, 507, 953,1484,2288, 870, 428,2584, 6883
 376, 532,1116,1299,2392, 956, 486,2584, 7157
 378, 494, 983,1375,2326, 873, 419,2585, 6848
 362, 530, 977,1654,2198, 848, 405,2584, 6974
 374, 540, 992,1392,1990, 832, 399,2585, 6519
 421, 485, 979,1131,1805, 827, 458,2584, 6106
 378, 458, 859,1283,1697, 897, 681,2584, 6253
 333, 394, 745,1537,2139, 910, 452,2585, 6510
 363, 450, 608,1281,2129,1001, 477,2584, 6309
 382, 481, 855,1134,1758, 982, 412,2585, 6004
 348, 455, 753,1267,2080, 987, 412,2584, 6302
 341, 456, 724,1074,2278, 902, 450,2584, 6225
 381, 546, 764,1519,2101, 877, 443,2585, 6631
 402, 534,1024,1766,1748, 863, 410,2585, 6747
 332, 499, 883,1484,1873, 768, 389,2585, 6228
 388, 427, 751,1485,2274, 983, 491,2584, 6799
 382, 454, 656,1460,1914,1191, 423,2585, 6480
 359, 499, 770,1697,1954,1100, 460,2582, 6839
 356, 468, 819,1637,2095,1031, 430,2584, 6836
 400, 425, 695,1344,2117,1125, 509,2584, 6615
 377, 456, 790,1605,2104,1111, 426,2585, 6869
 349, 454, 673,1390,1769,1033, 443,2584, 6111
 372, 504, 719,1816,1590,1074, 467,2584, 6542
 402, 480, 832,1516,1836,1259, 474,2585, 6799
 339, 425, 733,2000,1572,1131, 408,2585, 6608
 349, 494, 622,1686,1909,1308, 444,2584, 6812
 419, 479, 694,1589,2074,1185, 424,2585, 6864
 379, 453, 665,1755,1739,1079,1080,2585, 7150
 366, 479, 855,1806,1932,1209, 423,2585, 7070
 365, 408,1193,1518,2153,1209, 447,2585, 7293
 355, 519, 802,1364,1786,1252, 461,2585, 6539
 365, 544, 909,2265,1658,1067, 366,2585, 7174
 362, 475, 772,2011,1468,1195, 441,2585, 6724
 401, 466, 663,1676,2072,1212, 372,2585, 6862
