3,0
571253784, 536,1818,4095,3430,236577864784, 630, 747,1820,1509,1240,1517, 656,0
577866784, 405, 652,2063,1263,1329,2289, 960,0
577868784, 176, 797,2990,1076,1763,1914, 796,0
577870784, 260, 760,2817,1312,1730,1582, 935,0
577872784, 457, 703,2352,1108,1463,1356, 789,0
577874784, 605, 646,1967,1125,1234,1145, 794,0
577876784, 380, 560,1641,1449,1436,1107, 857,0
577878805, 332, 891,1388,1396,1209, 950, 765,0
577880784, 351, 769,1672,1741,1826,1403, 751,0
577882784, 370, 679,1714,1599,1909,1249, 649,0
577884784, 314, 595,2212,1350,1605,1521, 695,0
577886784, 383, 666,2160,1146,1330,1295, 650,0
577888784, 394, 652,1847, 978,2442,1209, 863,0
577890784, 605, 662,1561,1455,2036,1267, 800,0
577892784, 425, 587,1366,1450,1750,1124, 673,0
577894784, 198, 484,1148,1222,1471,1166, 793,0
577896784, 210, 827,1388,1040,2160,1228, 756,0
577898784, 488, 798,1828,1488,1802,1064, 638,0
577900784, 636, 707,1844,1565,1881,1198, 834,0
577902784, 526, 616,1804,1551,1759,1538, 795,0
577904784, 305, 657,1968,1303,2283,1304, 735,0
577906784, 107, 737,1665,1769,1909,1298, 861,0
577908784, 392, 720,1396,1704,1787,1427, 858,0
577910784, 503, 630,1202,1421,1664,1677, 732,0
577912784, 460, 563,1019,1230,1582,1505, 901,0
577914784, 366, 653,1670,1552,1630,1276, 685,0
577916784, 443, 689,1672,1550,2038,1232, 833,0
577918784, 311, 630,1619,1304,1721,1412, 729,0
577920784, 268, 527,1772,1115,1970,1251, 768,0
577922784, 208, 504,1619,1157,1663,1889, 861,0
577924784, 369, 692,1369,1107,2123,1590, 751,0
577926784, 636, 620,1164,1352,2437,1648, 741,0
577928804, 647, 543,1344,1139,2056,1383, 677,0
577930784, 435, 496,1290, 972,1874,1287, 788,0
577932784, 197, 665,1813, 837,1580,1302, 728,0
577934784, 242, 795,2157, 984,2057,1423, 773,0
577936784, 430, 796,2074,1580,1716,1655, 753,0
577938784, 633, 697,1731,1975,1454,1403, 757,0
577940806, 485, 608,1462,1657,1821,1187, 692,0
577942784, 338, 717,1235,1403,2334,1177, 751,0
577944784, 308, 624,1254,1760,1920,1369, 671,0
577946784, 334, 554,1261,1765,1598,1155, 755,0
577948784, 249, 496,1268,1486,1357,1967, 613,0
577950784, 395, 815,2319,1264,1152,1179, 764,0
577952784, 512, 709,2476,1144,1458, 996, 679,0
577954784, 576, 615,2067, 975,1826,1252, 648,0
577956784, 399, 551,1715,1295,1536,1381, 630,0
577958784, 189, 475,1681,1124,1305,1173, 764,0
577960784, 154, 637,1410,1148,1626,1007, 591,0
577962784, 373, 751,1201,1715,1372,1291, 558,0
577964784, 630, 662,1387,1986,1260,1101, 605,0
577966784, 567, 578,1310,1630,1159,1041, 584,0
577968784, 441, 602,1398,1402,1444, 948, 582,0
577970784, 202, 619,1232,1259,1292,1462, 615,0
577972784, 289, 591,1048,1299,1101,1233, 570,0
577974784, 302, 585, 903,1099,1021,1031, 682,0
577976784, 418, 524, 895, 939,1122, 976, 549,0
577978804, 481, 524,1026,1043,1611, 921, 589,0
577980784, 607, 596,1406,1698,1379,1028, 709,0
577982784, 492, 540,1195,1430,1174,1197, 544,0
577984784, 321, 479,1019,1522, 990,1025, 694,0
577986784, 106, 435, 936,1028,1480, 959, 637,0
577988784, 196, 768,1166, 871,1244, 827, 583,0
577990784, 435, 671, 996,1509,1030, 822, 515,0
577992784, 668, 583, 979,1282,1104, 980, 675,0
577994784, 573, 524,1116,1093,1058, 931, 513,0
577996784, 399, 496,1415,1030,1510, 990, 600,0
577998784, 164, 536,1207, 978,1271, 988, 593,0
578000784, 239, 493,1031, 918,1089,1200, 599,0
578002784, 293, 816, 896,1214, 940,1031, 531,0
578004784, 410, 514, 987,1039, 924, 888, 564,0
578006784, 552, 462,1034,1117, 875,1106, 609,0
578008784, 585, 563, 886,1160,2240,1006, 720,0
578010784, 496, 494, 777,1331,1879,1179, 598,0
578012785, 240, 454, 717,1352,1572,1016, 525,0
578014784, 110, 561, 970,1118,1810, 864, 651,0
578016784, 233, 636,1446, 973,1513, 872, 565,0
578018784, 482, 623,1230, 913,1276,1077, 548,0
578020784, 668, 557,1044, 869,1181,1096, 639,0
578022784, 546, 498, 910,1072,1155,1319, 499,0
578024784, 370, 506,1116, 936,1275,1117, 590,0
578026784, 275, 574,1181, 893,1088, 924, 630,0
578028804, 137, 566,1009,1464,1540, 835, 625,0
578030784, 289, 502,1044,1259,1429,1026, 631,0
578032784, 378, 460, 979,1116,1319,1221, 528,0
578034784, 600, 633, 845, 954,1126,1082, 486,0
578036784, 662, 530, 840, 993,1308, 933, 570,0
578038784, 509, 505,1105, 852,1101,1042, 608,0
578040784, 285, 449,1030,1837,1676,1149, 639,0
578042784,  88, 567,1056,1187,1424,1106, 600,0
578044785, 158, 494, 987,1243,1234, 944, 602,0
578046784, 416, 484, 811,1051,1312, 964, 551,0
578048784, 679, 433, 732,1706,1106,1053, 603,0
578050784, 679, 475, 641,1466,1885,1098, 557,0
578052784, 548, 463, 801,1235,1587,1203, 513,0
578054784, 280, 498,1272,1507,1418,1023, 519,0
578056784,  84, 543,1353,1264,1244, 847, 548,0
578058784, 119, 564,1267,1077,1077, 866, 603,0
578060784, 314, 508,1197,1192, 999, 772, 656,0
578062784, 567, 563,1020,1190,1288,1046, 576,0
578064784, 744, 501, 879,1058,1323, 900, 523,0
578066784, 603, 453, 889, 911,1111, 971, 459,0
