301800785, 400, 705,1542,4095,2365,2852,1075,0
301802784, 370, 632,1318,3566,1987,2368, 881,0
301804785, 524, 956,1619,2964,2427,3925,3924,0
301806785, 293, 904,1350,3762,2214,3748,2724,0
301808785, 402, 778,1563,3485,2015,3110,1892,0
301810784, 516, 933,2055,4095,2029,2591,1356,0
301812785, 306, 968,1731,3653,2090,3365,3422,0
301814785, 442, 824,1452,3958,2625,3291,4095,0
301816785, 207, 715,1397,3279,2483,4095,2995,0
301818784, 593,1136,1641,3997,2217,3525,2609,0
301820785, 406, 972,1569,3825,2729,3525,2525,0
301822785, 291, 839,1321,3884,2272,3127,2758,0
301824784, 540,1192,2107,3221,3222,3300,2938,0
301826784, 322,1240,1767,3141,2669,2747,2979,0
301828804, 487,1056,1486,2611,2434,2824,2229,0
301830784, 264, 905,2533,4095,2908,2366,2069,0
301832784, 424,1302,2118,3685,2425,2119,2080,0
301834784, 564,1492,2651,3060,2093,1783,1793,0
301836784, 384,1393,2464,3152,2533,2058,1642,0
301838784, 504,1170,2302,4095,2109,1729,1523,0
301840784, 325,1019,2531,4095,1775,1914,1327,0
301842784, 439,1918,2490,4095,2248,1616,1263,0
301844784, 701,1626,2984,3872,1883,1746, 966,0
301846784, 476,1361,3356,4095,2224,1873,1111,0
301848784, 359,1495,2757,4095,1860,1562, 883,0
301850784, 568,1264,3003,4095,1572,1326,1270,0
301852799, 347,1081,2628,4095,1323,1730,1046,0
301854788, 538,1165,2200,3498,1523,1586,1024,0
301856785, 274,1006,3810,4095,1371,1333, 758,0
301858784, 434,1341,3172,3649,1490,1141, 848,0
301860784, 565,1144,3460,4095,1258,1199, 811,0
301862799, 347, 978,2878,3919,1816,1028, 782,0
301864791, 368,1038,2391,4095,1838,1111, 636,0
301866788, 483, 886,2315,3608,2212,1348, 678,0
301868785, 355, 980,3508,4095,2335,1139, 657,0
301870784, 531,1156,3440,4095,1956,1356, 554,0
301872785, 383, 999,3759,4095,1942,1514, 602,0
301874784, 464,1131,3130,4034,2236,1282, 652,0
301876785, 465, 973,4014,3353,1869,1144, 500,0
301878804, 377,1406,3916,2867,2126,1134, 558,0
301880784, 553,1199,3585,2868,1749,1463, 638,0
301882785, 423,1021,3477,4095,1523,1486, 551,0
301884784, 373,1438,2882,4095,2073,1256, 503,0
301886799, 501,1216,2407,3976,1819,1412, 537,0
301888791, 360,1039,3045,4095,1645,1246, 427,0
301890791, 509,1144,2541,4095,1401,1177, 456,0
301892792, 434, 970,2728,4095,2215,1118, 534,0
301894791, 379, 833,2280,4095,2009,1214, 569,0
301896792, 329, 738,1904,4037,1931,1268, 422,0
301898791, 386, 880,1631,3404,1627,1213, 497,0
301900788, 339, 767,1383,2841,2055,1309, 475,0
301902784, 437, 773,1798,2747,1727,1313, 528,0
301904784, 236, 645,2099,2329,1454,1126, 444,0
301906784, 343,1319,1750,1935,1835,1108, 577,0
301908784, 518,1105,2817,2232,1995,1317, 556,0
301910784, 495,1203,2355,2458,1684,1401, 567,0
301912784, 684,1623,3543,2166,1667,1191, 516,0
301914784, 460,1554,3174,3647,1846,1421, 493,0
301916799, 402,1301,2447,4095,1587,1209, 598,0
301918788, 364,1116,2471,3411,1775,1033, 483,0
301920784, 401,1754,2848,2836,1978, 980, 527,0
301922784, 609,1482,2912,4095,1654,1340, 483,0
301924799, 334,1252,2444,4095,2099,1256, 492,0
301926791, 373,1183,2034,3698,1962,1374, 506,0
301928808, 410,1010,1688,3071,2307,1429, 515,0
301930799, 322, 872,1442,4095,2215,1217, 487,0
301932792, 296, 749,1425,4095,2569,1474, 510,0
